69.58.178.57 - - [02/Nov/2016:12:32:19 -0700] "GET /xwzx/kjdt/201610/t20161011_4674646.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:21 -0700] "GET /xwzx/kjdt/201609/t20160930_4672220.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:22 -0700] "GET /xwzx/kjdt/201609/t20160930_4672104.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
66.249.64.194 - - [02/Nov/2016:13:48:18 -0700] "GET /images/jquery.js HTTP/1.1" 404 89 "http://www.universal-smart-technology.org/" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:50 -0700] "GET /robots.txt HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:50 -0700] "GET / HTTP/1.1" 200 166917 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:50 -0700] "GET /images/scroll.js HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:50 -0700] "GET /images/jquery.js HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/dsnb/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/lrld/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/lsyg/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/lyys/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/skjj/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/sqfm/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/szzc/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/xrld/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/xswyh/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/xxgk/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /gkjj/zzjg/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /xwzx/jrhd/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /xwzx/kjdt/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:53 -0700] "GET /xwzx/kjdt/201609/t20160920_4665478.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"[0]
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201609/t20160927_4669610.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201609/t20160929_4670903.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201609/t20160930_4672104.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201609/t20160930_4672220.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201610/t20161008_4673029.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201610/t20161009_4673510.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201610/t20161011_4674646.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201610/t20161018_4681414.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/kjdt/201610/t20161025_4685736.html HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
206.183.1.74 - - [02/Nov/2016:15:44:54 -0700] "GET /xwzx/mryg/ HTTP/1.1" 404 89 "-" "Mozilla/4.0 (compatible; http://search.thunderstone.com/texis/websearch/about.html)" "www.universal-smart-technology.org"
